date,type,rating,surprise_pct,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,rsi_14,ma_5,ma_20,ma_50,volatility_20,momentum_5d,momentum_20d,price,fed_funds_rate,fed_rate_change_3m,returns,target
2022-03-01,CPI,5.0,24.554322195346824,33.31999969482422,26.127000045776366,4.510000228881836,8.489999771118164,1,64.97080390126789,99.51415405273437,99.21099739074707,100.45523376464844,0.5813707734346819,1.800218168183898,0.6668741531574263,101.00370788574219,0.2,0.12000000000000001,-1.07862837284283,0
2022-03-01,NFP,-3.0,-22.127307798291547,33.31999969482422,26.127000045776366,4.510000228881836,8.489999771118164,1,64.97080390126789,99.51415405273437,99.21099739074707,100.45523376464844,0.5813707734346819,1.800218168183898,0.6668741531574263,101.00370788574219,0.2,0.12000000000000001,-1.07862837284283,0
2022-04-01,CPI,4.0,11.48762250828472,19.6299991607666,25.669500064849853,-1.1800003051757812,-12.350000381469727,0,33.51819879912084,95.49054107666015,96.97820091247559,98.52185562133789,0.565674552931657,0.6506393151643364,-5.513106800741152,95.34244537353516,0.33,0.25,-1.256465193880797,0
2022-04-01,NFP,-4.0,-49.642267473858006,19.6299991607666,25.669500064849853,-1.1800003051757812,-12.350000381469727,0,33.51819879912084,95.49054107666015,96.97820091247559,98.52185562133789,0.565674552931657,0.6506393151643364,-5.513106800741152,95.34244537353516,0.33,0.25,-1.256465193880797,0
2022-05-01,CPI,4.0,10.473192683229032,33.400001525878906,24.37350015640259,5.19000244140625,12.840002059936523,1,40.69469878804042,92.46744079589844,92.9461570739746,95.9674057006836,0.5429644381467955,0.06812268629157181,-4.228265503890604,91.90959930419922,0.77,0.6900000000000001,0.7653074878832726,1
2022-05-01,NFP,-5.0,-53.08241401687216,33.400001525878906,24.37350015640259,5.19000244140625,12.840002059936523,1,40.69469878804042,92.46744079589844,92.9461570739746,95.9674057006836,0.5429644381467955,0.06812268629157181,-4.228265503890604,91.90959930419922,0.77,0.6900000000000001,0.7653074878832726,1
2022-06-01,CPI,4.0,12.508210092936114,25.690000534057617,29.12300033569336,-3.760000228881836,-3.559999465942383,1,49.50685965603255,92.91443786621093,92.18653755187988,92.99202346801758,0.6213061079705768,-1.3080888469364726,0.6843144388091194,91.95728302001953,1.21,1.01,-0.048751247093571946,0
2022-07-01,NFP,5.0,62.363919129082426,26.700000762939453,28.319500064849855,-0.529998779296875,1.980001449584961,1,62.430020174507106,91.14293975830078,90.4963436126709,91.48586013793945,0.8289663147261145,2.2211290217375224,0.6195609778566924,92.66226959228516,1.68,1.3499999999999999,-0.4843056593554661,0
2022-08-01,NFP,-5.0,-53.26979953992771,22.84000015258789,24.675500011444093,-0.5200004577636719,-3.8600006103515625,1,73.67328468525054,94.07590942382812,92.64409523010254,91.80970916748046,0.6062749124212268,1.8633329388073827,2.465223747963119,94.94660186767578,2.33,1.56,-0.9753921323703533,0
2022-08-01,CPI,-2.0,-2.7706055730288948,22.84000015258789,24.675500011444093,-0.5200004577636719,-3.8600006103515625,1,73.67328468525054,94.07590942382812,92.64409523010254,91.80970916748046,0.6062749124212268,1.8633329388073827,2.465223747963119,94.94660186767578,2.33,1.56,-0.9753921323703533,0
2022-09-01,NFP,-4.0,-43.50891746163417,25.559999465942383,22.26500005722046,3.779998779296875,4.119998931884766,1,20.059431505910695,90.95407409667969,92.27250823974609,92.35636978149414,0.5251084320951578,-1.9124543717167097,-4.72163705938261,90.03523254394531,2.56,1.35,-0.560219057582608,0
