date,type,rating,surprise_pct,rsi_14,volatility_20,momentum_5d,momentum_20d,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,fed_funds_rate,fed_rate_change_3m,returns,target
2019-01-01,CPI,-5.0,-38.32056307058597,66.55903393178625,1.8525244022768828,1.7276776333531974,19.15959384779571,25.420000076293945,24.608999824523927,-4.690000534057617,6.629999160766602,1,2.4,0.20999999999999996,-0.050822090439838236,0
2019-02-01,PMI,-5.0,-142.10526315789474,61.62371764557727,1.626060459000381,1.9926701756119325,-1.1687003480956415,16.139999389648438,18.924499797821046,-1.2800006866455078,-9.310001373291016,0,2.4,0.19999999999999973,-0.05229255659870183,0
2019-02-01,CPI,-5.0,-30.45670454131482,61.62371764557727,1.626060459000381,1.9926701756119325,-1.1687003480956415,16.139999389648438,18.924499797821046,-1.2800006866455078,-9.310001373291016,0,2.4,0.19999999999999973,-0.05229255659870183,0
2019-02-01,NFP,-5.0,-96.53512993262753,61.62371764557727,1.626060459000381,1.9926701756119325,-1.1687003480956415,16.139999389648438,18.924499797821046,-1.2800006866455078,-9.310001373291016,0,2.4,0.19999999999999973,-0.05229255659870183,0
2019-06-01,RETAIL,-5.0,-158.01782295788297,86.96519986566078,1.5059097479245893,9.914770844534338,21.467530735173934,18.709999084472656,16.932999849319458,1.789999008178711,4.289999008178711,0,2.38,-0.03000000000000025,-5.01405621576888,0
2019-06-01,CPI,-3.0,-6.187416892642481,86.96519986566078,1.5059097479245893,9.914770844534338,21.467530735173934,18.709999084472656,16.932999849319458,1.789999008178711,4.289999008178711,0,2.38,-0.03000000000000025,-5.01405621576888,0
2019-08-01,CPI,-2.0,-2.526357104894732,69.76124822827958,1.887006841795115,2.5451561541786516,-1.3817629495164963,17.8700008392334,13.55199999809265,5.130001068115234,5.30000114440918,0,2.13,-0.26000000000000023,8.096906145889356,1
2019-09-01,CPI,-3.0,-7.4014920435159395,61.3616840360724,3.1446758273130175,2.6460008325129625,24.49281463645805,18.979999542236328,19.102999925613403,-0.8900012969970703,1.3699989318847656,0,2.04,-0.33999999999999986,-4.8492233019445035,0
2019-09-01,RETAIL,-5.0,-233.78942074251802,61.3616840360724,3.1446758273130175,2.6460008325129625,24.49281463645805,18.979999542236328,19.102999925613403,-0.8900012969970703,1.3699989318847656,0,2.04,-0.33999999999999986,-4.8492233019445035,0
2019-09-01,PMI,-5.0,-271.42857142857144,61.3616840360724,3.1446758273130175,2.6460008325129625,24.49281463645805,18.979999542236328,19.102999925613403,-0.8900012969970703,1.3699989318847656,0,2.04,-0.33999999999999986,-4.8492233019445035,0
2019-10-01,CPI,-2.0,-2.9144487968582515,56.66425784731274,3.2726683232098446,2.2670216454242498,-9.065657673244443,18.559999465942383,15.503999853134156,1.510000228881836,-1.1000003814697266,0,1.83,-0.5699999999999998,3.3580951890850494,1
2019-10-01,PMI,-5.0,-32300.000000000007,56.66425784731274,3.2726683232098446,2.2670216454242498,-9.065657673244443,18.559999465942383,15.503999853134156,1.510000228881836,-1.1000003814697266,0,1.83,-0.5699999999999998,3.3580951890850494,1
2019-10-01,NFP,-4.0,-46.728971962616825,56.66425784731274,3.2726683232098446,2.2670216454242498,-9.065657673244443,18.559999465942383,15.503999853134156,1.510000228881836,-1.1000003814697266,0,1.83,-0.5699999999999998,3.3580951890850494,1
2019-10-01,GDP,-3.0,-8.462914218428407,56.66425784731274,3.2726683232098446,2.2670216454242498,-9.065657673244443,18.559999465942383,15.503999853134156,1.510000228881836,-1.1000003814697266,0,1.83,-0.5699999999999998,3.3580951890850494,1
2020-02-01,RETAIL,-5.0,-52.9447503312629,76.50521323607471,2.236043286257516,8.001333117879938,19.67825129141079,18.84000015258789,14.014500045776368,4.279999732971191,6.369999885559082,0,1.58,0.030000000000000027,-7.2032539698897775,0
2020-03-01,CPI,-5.0,-29.809902690764545,84.23230212799048,2.421326682336339,12.866531664018211,20.936204437907,40.11000061035156,19.589499998092652,23.030000686645508,24.6200008392334,1,0.65,-0.9,1.4103474300648924,1
2020-03-01,NFP,-5.0,-847.7252453166815,84.23230212799048,2.421326682336339,12.866531664018211,20.936204437907,40.11000061035156,19.589499998092652,23.030000686645508,24.6200008392334,1,0.65,-0.9,1.4103474300648924,1
2020-03-01,RETAIL,-5.0,-31663.04315976497,84.23230212799048,2.421326682336339,12.866531664018211,20.936204437907,40.11000061035156,19.589499998092652,23.030000686645508,24.6200008392334,1,0.65,-0.9,1.4103474300648924,1
2020-03-01,PMI,-5.0,-669.5652173913044,84.23230212799048,2.421326682336339,12.866531664018211,20.936204437907,40.11000061035156,19.589499998092652,23.030000686645508,24.6200008392334,1,0.65,-0.9,1.4103474300648924,1
2020-04-01,NFP,-5.0,-26033.191489361707,54.01211139216809,11.472096894307633,3.286759998215527,7.178489688201828,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,2.6940729721221333,1
2020-04-01,GDP,-5.0,-1194.2060134579974,54.01211139216809,11.472096894307633,3.286759998215527,7.178489688201828,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,2.6940729721221333,1
2020-04-01,RETAIL,-5.0,-1272.3682354551565,54.01211139216809,11.472096894307633,3.286759998215527,7.178489688201828,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,2.6940729721221333,1
2020-04-01,CPI,-5.0,-85.07037375834823,54.01211139216809,11.472096894307633,3.286759998215527,7.178489688201828,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,2.6940729721221333,1
2020-04-01,PMI,-5.0,-7484.466019417475,54.01211139216809,11.472096894307633,3.286759998215527,7.178489688201828,57.060001373291016,61.252000427246095,-6.8899993896484375,25.07000160217285,1,0.05,-1.5,2.6940729721221333,1
2020-05-01,CPI,-5.0,-89.34400617762502,52.5157243121108,3.2448277019997604,-6.2649198012870055,-1.2785469098883673,37.189998626708984,39.9875,1.2599983215332031,-13.720001220703125,1,0.05,-1.53,-3.235298276576209,0
2020-06-01,NFP,5.0,249.1625509984969,47.3853685269093,2.987099425638304,-2.106040663781561,-6.475478480021357,28.229999542236328,30.449000072479247,0.06999969482421875,-8.959999084472656,1,0.08,-0.5700000000000001,-5.108191640130483,0
2020-06-01,PMI,5.0,274.80719794344475,47.3853685269093,2.987099425638304,-2.106040663781561,-6.475478480021357,28.229999542236328,30.449000072479247,0.06999969482421875,-8.959999084472656,1,0.08,-0.5700000000000001,-5.108191640130483,0
2020-06-01,RETAIL,5.0,126018.23728183121,47.3853685269093,2.987099425638304,-2.106040663781561,-6.475478480021357,28.229999542236328,30.449000072479247,0.06999969482421875,-8.959999084472656,1,0.08,-0.5700000000000001,-5.108191640130483,0
2020-07-01,NFP,5.0,167.28971962616822,59.36398368317239,2.9680621381852252,4.739809189093891,3.460545701300055,28.6200008392334,31.626000118255615,-5.219999313354492,2.960000991821289,1,0.09,0.039999999999999994,-1.0874918434423446,0
2020-07-01,RETAIL,5.0,26.316890599881198,59.36398368317239,2.9680621381852252,4.739809189093891,3.460545701300055,28.6200008392334,31.626000118255615,-5.219999313354492,2.960000991821289,1,0.09,0.039999999999999994,-1.0874918434423446,0
2020-07-01,GDP,5.0,631.3714798011463,59.36398368317239,2.9680621381852252,4.739809189093891,3.460545701300055,28.6200008392334,31.626000118255615,-5.219999313354492,2.960000991821289,1,0.09,0.039999999999999994,-1.0874918434423446,0
2020-07-01,PMI,5.0,117.03703703703702,59.36398368317239,2.9680621381852252,4.739809189093891,3.460545701300055,28.6200008392334,31.626000118255615,-5.219999313354492,2.960000991821289,1,0.09,0.039999999999999994,-1.0874918434423446,0
