date,type,rating,prediction,confidence,returns,pnl,fold
2020-12-01,RETAIL,3.0,0,0.97012895,-0.22414401885316534,0.22414401885316534,2
2021-01-01,CPI,3.0,0,0.9785956,-8.169092653187775,8.169092653187775,2
2021-01-01,GDP,5.0,0,0.98070115,-8.169092653187775,8.169092653187775,2
2021-01-01,RETAIL,5.0,0,0.98070115,-8.169092653187775,8.169092653187775,2
2021-02-01,CPI,5.0,1,0.7354662,-4.651166540452019,-4.651166540452019,3
2021-02-01,PMI,4.0,1,0.75248516,-4.651166540452019,-4.651166540452019,3
2021-03-01,CPI,5.0,0,0.97284544,-3.364042829561789,3.364042829561789,3
2021-03-01,RETAIL,5.0,0,0.97284544,-3.364042829561789,3.364042829561789,3
2021-03-01,PMI,5.0,0,0.97284544,-3.364042829561789,3.364042829561789,3
2021-03-01,NFP,5.0,0,0.97284544,-3.364042829561789,3.364042829561789,3
2021-04-01,GDP,5.0,0,0.8863191,0.8707147695693745,-0.8707147695693745,3
2021-04-01,CPI,5.0,0,0.8863191,0.8707147695693745,-0.8707147695693745,3
2021-05-01,RETAIL,-5.0,0,0.9846114,2.463900096653165,-2.463900096653165,3
2021-06-01,CPI,5.0,0,0.966251,-0.427006605658867,0.427006605658867,3
2021-06-01,NFP,5.0,0,0.966251,-0.427006605658867,0.427006605658867,3
2021-06-01,PMI,5.0,0,0.966251,-0.427006605658867,0.427006605658867,3
2021-07-01,RETAIL,-5.0,0,0.6550348,5.324778893062794,-5.324778893062794,3
2021-07-01,GDP,-5.0,0,0.6911597,5.324778893062794,-5.324778893062794,3
2021-09-01,RETAIL,-5.0,0,0.9282681,-1.3080594737645634,1.3080594737645634,3
2021-09-01,NFP,-3.0,0,0.93980944,-1.3080594737645634,1.3080594737645634,3
2021-10-01,CPI,5.0,1,0.8492121,-3.4188110173834296,-3.4188110173834296,3
2021-10-01,RETAIL,5.0,1,0.837407,-3.4188110173834296,-3.4188110173834296,3
2021-10-01,GDP,5.0,1,0.837407,-3.4188110173834296,-3.4188110173834296,3
2021-10-01,NFP,4.0,1,0.837407,-3.4188110173834296,-3.4188110173834296,3
2021-10-01,PMI,5.0,1,0.837407,-3.4188110173834296,-3.4188110173834296,3
2021-11-01,CPI,5.0,0,0.7698474,-1.746093286037689,1.746093286037689,3
2021-11-01,RETAIL,5.0,0,0.7698474,-1.746093286037689,1.746093286037689,3
2021-12-01,PMI,-5.0,1,0.9726245,4.032541114984984,4.032541114984984,3
2021-12-01,RETAIL,-5.0,1,0.9775555,4.032541114984984,4.032541114984984,3
2021-12-01,NFP,-3.0,1,0.95010704,4.032541114984984,4.032541114984984,4
2022-01-01,PMI,-5.0,1,0.61461794,-2.7671065337795993,-2.7671065337795993,4
2022-01-01,NFP,-5.0,1,0.61461794,-2.7671065337795993,-2.7671065337795993,4
2022-01-01,GDP,-5.0,1,0.61461794,-2.7671065337795993,-2.7671065337795993,4
2022-02-01,NFP,5.0,0,0.9835438,-1.0989070513328165,1.0989070513328165,4
2022-02-01,PMI,4.0,0,0.9835438,-1.0989070513328165,1.0989070513328165,4
2022-02-01,CPI,5.0,0,0.9835438,-1.0989070513328165,1.0989070513328165,4
2022-03-01,RETAIL,5.0,0,0.6277872,-7.37232998088445,7.37232998088445,4
2022-03-01,PMI,5.0,0,0.6277872,-7.37232998088445,7.37232998088445,4
2022-03-01,CPI,5.0,0,0.6277872,-7.37232998088445,7.37232998088445,4
2022-04-01,PMI,2.0,0,0.73242927,-8.333352578654988,8.333352578654988,4
2022-04-01,CPI,4.0,0,0.8577313,-8.333352578654988,8.333352578654988,4
2022-06-01,RETAIL,4.0,0,0.7498337,-0.758728316346405,0.758728316346405,4
2022-06-01,CPI,4.0,0,0.7498337,-0.758728316346405,0.758728316346405,4
2022-07-01,NFP,5.0,0,0.84573513,-2.641807366565436,2.641807366565436,4
2022-08-01,PMI,-5.0,0,0.9503068,-1.6174447596939214,1.6174447596939214,4
2022-08-01,RETAIL,-5.0,0,0.9503068,-1.6174447596939214,1.6174447596939214,4
2022-08-01,NFP,-5.0,0,0.9226404,-1.6174447596939214,1.6174447596939214,4
2022-08-01,CPI,-2.0,0,0.9503068,-1.6174447596939214,1.6174447596939214,4
2023-01-01,CPI,-4.0,0,0.874007,5.479452196791704,-5.479452196791704,4
2023-01-01,PMI,-5.0,0,0.81225365,5.479452196791704,-5.479452196791704,4
2023-01-01,GDP,-4.0,0,0.874007,5.479452196791704,-5.479452196791704,4
2023-02-01,RETAIL,-5.0,1,0.78401107,-4.149388879218163,-4.149388879218163,4
2023-02-01,PMI,-5.0,0,0.8952699,-4.149388879218163,4.149388879218163,5
2023-02-01,CPI,-4.0,0,0.8952699,-4.149388879218163,4.149388879218163,5
2023-04-01,PMI,-5.0,1,0.9235937,4.560628792492796,4.560628792492796,5
2023-04-01,GDP,-5.0,1,0.9097566,4.560628792492796,4.560628792492796,5
2023-04-01,NFP,-3.0,1,0.9097566,4.560628792492796,4.560628792492796,5
2023-04-01,CPI,-5.0,1,0.9097566,4.560628792492796,4.560628792492796,5
2023-05-01,PMI,-5.0,1,0.75672704,8.888894347958795,8.888894347958795,5
2023-06-01,RETAIL,5.0,0,0.6380719,-3.625005207760091,3.625005207760091,5
2023-06-01,PMI,5.0,0,0.6663175,-3.625005207760091,3.625005207760091,5
2023-11-01,PMI,5.0,1,0.80263716,9.241694118931603,9.241694118931603,5
2024-05-01,RETAIL,5.0,0,0.6617087,4.056170666122598,-4.056170666122598,5
2024-08-01,PMI,-5.0,1,0.9307645,10.719534766899308,10.719534766899308,5
2024-08-01,RETAIL,-5.0,1,0.9075991,10.719534766899308,10.719534766899308,5
2024-08-01,NFP,-5.0,1,0.9075991,10.719534766899308,10.719534766899308,5
2024-08-01,CPI,-4.0,1,0.8942602,10.719534766899308,10.719534766899308,5
2024-09-01,CPI,-5.0,0,0.6951872,5.447663809874459,-5.447663809874459,5
2024-10-01,GDP,-4.0,1,0.92531276,-5.210460106019829,-5.210460106019829,5
2024-10-01,CPI,-4.0,1,0.92531276,-5.210460106019829,-5.210460106019829,5
2024-10-01,NFP,-5.0,1,0.9479662,-5.210460106019829,-5.210460106019829,5
2024-10-01,PMI,-5.0,1,0.9537581,-5.210460106019829,-5.210460106019829,5
2024-11-01,NFP,5.0,0,0.96341354,6.086950147449506,-6.086950147449506,5
2024-11-01,RETAIL,5.0,0,0.9662348,6.086950147449506,-6.086950147449506,5
2024-11-01,PMI,5.0,0,0.96213084,6.086950147449506,-6.086950147449506,5
