date,type,actual,consensus,surprise,surprise_pct,rating,1d,2d,3d,5d
2018-02-01,CPI,2.263468931091861,2.097197998785401,0.16627093230645995,7.928241987773987,3,-0.9279741734362129,0.008265325381954904,-0.6131027750244054,-1.6653146323445773
2018-03-01,CPI,2.3309497646499366,2.153089227751215,0.17786053689872183,8.260713704117482,3,-0.812957283542828,-1.0811353924833629,-0.9890112750108777,-0.5280279011230057
2018-04-01,CPI,2.4709963021052994,2.1781533167976743,0.2928429853076251,13.444553376902022,4,-0.7712939862891512,-0.9763965965340194,-1.7148307115676071,-0.47589414483321474
2018-05-01,CPI,2.781921607842497,2.2531930749598104,0.5287285328826865,23.465744625196724,4,-0.10975167792669824,0.337880075520549,0.4897915905051742,0.23645274980573874
2018-06-01,CPI,2.8075506935940187,2.3547643655509654,0.4527863280430533,19.228519620353214,4,-0.7231856659609232,-0.49044340152135674,-1.2967501947095115,-0.6400800797502808
2018-07-01,CPI,2.854124785561929,2.4677010278912594,0.3864237576706695,15.659261527352959,4,0.5356204220571178,0.8240326009905701,1.1536794592039148,0.4944088003798048
2018-08-01,CPI,2.6429238568742575,2.584835347474257,0.05808850940000054,2.2472808357701037,0,0.14353361841566728,0.6416002234822602,0.7006759615636908,0.2785908111145974
2018-09-01,CPI,2.332055105808828,2.6480778351046563,-0.3160227292958284,-11.934042311990375,-4,-0.26663174286946906,0.09999850702314106,-0.7498534291241725,-1.1413846764723015
2018-10-01,CPI,2.492032470218053,2.648262058631138,-0.1562295884130851,-5.8993251028124725,-3,0.6112517412148016,-1.1364637020125028,-1.8338828436023795,-3.0047481005364505
2018-11-01,CPI,2.147328577667773,2.6517680866499305,-0.5044395089821574,-19.022761135172765,-4,-1.2432873192777418,-0.8553213065607882,-0.9170513213971797,-0.7936238884319012
2018-12-01,CPI,2.0023809043401064,2.54600258162081,-0.5436216772807034,-21.35196881594003,-4,1.6740993101749317,1.99343801258067,2.183300240126663,2.5888213232603947
2019-01-01,CPI,1.4875893578291333,2.411807616745158,-0.9242182589160248,-38.320563070585976,-4,1.1379586929782792,-0.032743545368373546,-0.3275032301115909,-0.7449834335583536
2019-02-01,CPI,1.5188615351321877,2.184051712123025,-0.6651901769908375,-30.45670454131482,-4,-0.4464196965818068,0.008262956566288565,0.05787104658501642,1.149180738099787
2019-03-01,CPI,1.8831863513063984,1.99670799183268,-0.11352164052628155,-5.685440284239341,-3,0.7837593914858246,0.9944028322902014,1.3652498294807733,2.452374059095477
2019-04-01,CPI,2.000583470209061,1.9218965327489421,0.07868693746011868,4.094233800795226,2,0.18488698432222742,-0.683476377899238,-0.40206783622637154,-0.6271770346881694
2019-05-01,CPI,1.7959105553606136,1.839988366080777,-0.04407781072016337,-2.395548337843584,0,-0.4761741433502404,-0.19370082588373563,0.08073505183412609,0.41163173569836226
2019-06-01,CPI,1.671194894390049,1.78141869569625,-0.11022380130620113,-6.187416892642481,-3,-1.1401467550187292,-1.698895764136495,-1.381737861761346,-1.4648084257698646
2019-07-01,CPI,1.826331335037068,1.7262210273712404,0.10011030766582762,5.79939104427894,3,0.7712912662016738,1.4896607448983705,0.14362718994374768,0.24189481016875836
2019-08-01,CPI,1.7376412106666406,1.782678023572563,-0.04503681290592243,-2.526357104894732,0,0.9241524291236958,2.668941170730687,3.4896109922508343,3.7483811784297236
2019-09-01,CPI,1.6844977040391562,1.8191413028283054,-0.13464359878914922,-7.4014920435159395,-3,0.14938207320459215,-1.6643051284054542,-0.9646275765749092,-4.429041394545766
2019-10-01,CPI,1.7339736996186295,1.7860265282837648,-0.05205282866513539,-2.9144487968582515,0,0.24430096819982627,1.1587224241617158,1.9056232162151527,1.3332231157330203
2019-11-01,CPI,2.092290394862917,1.7415915665186927,0.35069882834422406,20.136686183273383,4,-1.3161457748941527,-2.426065996411165,-1.8355267492428526,-4.019634089175071
2019-12-01,CPI,2.3195274699624457,1.7909882064357436,0.5285392635267021,29.511040978798587,4,2.09673043995315,1.0773115614323698,0.5856500603073187,0.24579820830119242
2020-01-01,CPI,2.599767976845202,1.8990436356978095,0.7007243411473925,36.89880147961472,4,1.5400300159276352,0.9634379395211661,0.4671236117928656,0.15328077736254075
2020-02-01,CPI,2.3413166797595197,2.027949742665832,0.3133669370936878,15.452401531497163,4,-1.3467152650170666,-2.425468438917528,-1.985699893061764,-0.48787410658239183
2020-03-01,CPI,1.4940399642909163,2.128562320847978,-0.6345223565570617,-29.809902690764545,-4,1.552569605012101,0.47419127445219716,2.975213268509267,11.27065056556546
2020-04-01,CPI,0.3130472940411133,2.0968193642232715,-1.7837720701821582,-85.07037375834823,-4,0.63453848299478,0.874030218076945,0.6105764554709048,-1.1674231254881848
2020-05-01,CPI,0.1982013035848551,1.859998296627019,-1.6617969930421639,-89.34400617762502,-4,-0.4703662255600123,-1.1074800869998769,-2.7031906977120292,-2.3638222320392517
2020-06-01,CPI,0.7166562831830481,1.5443167814140086,-0.8276604982309606,-53.59395871312992,-4,-0.3635760175757002,-1.6884729796264362,-3.1118961831006655,-3.43236215866497
2020-07-01,CPI,0.9968647625897997,1.2771715836174424,-0.2803068210276427,-21.947467718762244,-4,0.10401825031616704,-0.3059681125596147,1.0953549350093188,2.2946953964724988
2020-08-01,CPI,1.2810698495523853,1.0100210479082088,0.27104880164417655,26.835955766023762,4,0.9532247149655788,0.07064765448844151,0.6295949656709815,-0.4883520426161571
2020-09-01,CPI,1.3910228912373812,0.8333132428736864,0.5577096483636949,66.92677131116139,4,0.9520320636497095,1.238868220462014,-0.6834637208052817,-0.34172643324459934
2020-10-01,CPI,1.2303863428671624,0.8161437306980971,0.4142426121690653,50.75608579566476,4,-0.37342555242705944,-2.3200479077553835,-1.7935933600860356,-1.9834167470059827
2020-11-01,CPI,1.1757452138405844,0.9690335721691054,0.20671164167147904,21.331731697259084,4,-0.5801307728518407,1.5765401266631167,1.7530841481734176,-1.5890752670264698
2020-12-01,CPI,1.3204191315779434,1.1319575572117269,0.18846157436621658,16.64917321020772,4,-0.7936434674361894,0.006315375677045421,-1.4603264947908845,-0.10160887854012829
2021-01-01,CPI,1.3553199782346148,1.2325846986108762,0.12273527962373865,9.957553404813591,3,-0.7426298590404117,-2.78024681475492,-3.6371144489143195,-4.106859820434992
2021-02-01,CPI,1.667502410800381,1.2923272345516785,0.37517517624870256,29.030973442175785,4,-0.6447214846948918,-1.5263440417180532,-1.7895260721536836,-2.1842409225943147
2021-03-01,CPI,2.623645747764214,1.3567326614263446,1.2669130863378693,93.37971454199037,4,0.0070900814895885405,-1.077585909928657,-1.715561714211342,-2.2897706283478243
